:ID,name,pr0:double,:LABEL
3459,Democrat,4.074662258399946E-5,Noun
3460,Taylor,2.012636145933974E-5,Noun
3461,Harry S Truman,1.9008230267154192E-5,Noun
3462,opposition,4.391573244540242E-5,Noun
3463,Johnson City High School,1.5653836690597577E-5,Noun
3464,Georgetown University Law Center,1.4535705498412034E-5,Noun
3465,speaking,1.2299443114040952E-5,Noun
3466,election officials,1.006318072966987E-5,Noun
3467,Southern Democrats,8.945049537484329E-6,Noun
3468,Tip O'Neill,7.826918345298789E-6,Noun
3469,Little Beagle Johnson,6.708787153113246E-6,Noun
3470,ranch,6.327704589194498E-6,Noun
3471,David Steven Call,1.91173966043123E-6,Noun
3472,Call,1.8735048672226052E-6,Noun
3473,actor.,1.8352700740139808E-6,Noun
3474,acting role,4.866601758673879E-6,Noun
3475,Tisch School of the Arts,1.7588004875967315E-6,Noun
3476,Issaquah,1.682330901179482E-6,Noun
3477,Washington.,1.6440961079708578E-6,Noun
3478,The Notorious Bettie Page,1.605861314762233E-6,Noun
3479,Mercy,1.5676265215536082E-6,Noun
3480,Neighborhood Watch,1.5293917283449838E-6,Noun
3481,character,2.6961510526881873E-5,Noun
3482,Connor Gavin,1.4529221419277347E-6,Noun
3483,Evening,1.4146873487191103E-6,Noun
3484,Law & Order: Criminal Intent,1.3764525555104854E-6,Noun
3485,films,2.4266751995539223E-4,Noun
3486,roles,3.749293611533247E-5,Noun
3487,Atlantic Theater Company Acting School,1.2617481758846116E-6,Noun
3488,Did You Hear About the Morgans,1.2235133826759872E-6,Noun
3489,season episode,1.1852785894673623E-6,Noun
3490,NBC,1.277528989078037E-5,Noun
3491,White Collar,1.1088090030501135E-6,Noun
3492,Smash,1.0705742098414886E-6,Noun
3493,Fringe,1.0323394166328642E-6,Noun
3494,drama series,5.5993830053498765E-6,Noun
3495,Ben Donovan,9.176350370069904E-7,Noun
3496,episodes,9.726215569626614E-6,Noun
3497,Gossip Girl,7.264610709638673E-7,Noun
3498,cast,1.7383437303106031E-6,Noun
3499,The Architect,6.117566913379936E-7,Noun
3500,Beautiful Ohio,5.735218981293688E-7,Noun
3501,Army Wives,4.970523117121197E-7,Noun
3502,Rescue Me,4.588175185034952E-7,Noun
3503,Ricky Moss,4.205827252948705E-7,Noun
3504,Hugh Grant,3.8234793208624595E-7,Noun
3505,Sarah Jessica Parker,3.4411313887762135E-7,Noun
3506,Two Gates of Sleep,3.058783456689968E-7,Noun
3507,Tiny Furniture,2.6764355246037215E-7,Noun
3508,Samuel Page,1.9117396604312297E-7,Noun
3509,Colin Forrester,1.529391728344984E-7,Noun
3510,Fox,1.147043796258738E-7,Noun
3511,Nick Lane,7.64695864172492E-8,Noun
3512,characters,1.8589657247425735E-5,Noun
3513,Sonali Bendre,3.0857317742661198E-6,Noun
3514,Kadhalar Dhinam,3.0240171387807974E-6,Noun
3515,Filmfare Award for Best Actress -- Telugu,2.9623025032954746E-6,Noun
3516,servant.,3.3610691712963446E-6,Noun
3517,Aag,2.7771585968395075E-6,Noun
3518,Zakhm,2.7154439613541855E-6,Noun
3519,Planet Bollywood,2.6537293258688628E-6,Noun
3520,Murari,2.5303000548982184E-6,Noun
3521,Anahat,2.4685854194128956E-6,Noun
3522,Ajeeb Daastaan Hai Ye,2.4068707839275737E-6,Noun
3523,releases,2.6407856301577755E-6,Noun
3524,Goldie Behl,2.160012241986284E-6,Noun
3525,Marathi,2.0982976065009614E-6,Noun
3526,success.,2.036582971015639E-6,Noun
3527,Rediff.com,1.8514390645596722E-6,Noun
3528,Love You Hamesha,1.7897244290743496E-6,Noun
3529,Hindi,5.14286395213939E-6,Noun
3530,Nandamuri Balakrishna,1.6662951581037046E-6,Noun
3531,Rajasthan High Court,1.6045805226183823E-6,Noun
3532,Filmfare Award,1.5428658871330599E-6,Noun
3533,model,2.6682850954545855E-5,Noun
3534,Naaraaz,1.4194366161624151E-6,Noun
3535,reality shows,1.3577219806770928E-6,Noun
3536,box office success.,1.2960073451917704E-6,Noun
3537,Kya Masti Kya Dhoom,1.0491488032504807E-6,Noun
3538,Sapoot,9.874341677651583E-7,Noun
3539,sisters,2.735677039394342E-5,Noun
3540,Screen Awards,8.640048967945137E-7,Noun
3541,Screen Award for Best Supporting Actress,8.022902613091911E-7,Noun
3542,graduation,9.620867894156777E-5,Noun
3543,Humma Humma,6.171463548532239E-7,Noun
3544,Zee Cine Award for Best Actor in a Supporting Role -- Female,5.554317193679016E-7,Noun
3545,modelling assignments,4.937170838825792E-7,Noun
3546,accolades,6.9620207091547725E-6,Noun
3547,Saif Ali Khan,3.702878129119343E-7,Noun
3548,latter,4.627795614311624E-6,Noun
3549,hiatus,1.1232109387127183E-6,Noun
3550,family.,1.7778569704018599E-6,Noun
3551,Sarfarosh,1.234292709706448E-7,Noun
3552,film,2.143508422791656E-4,Noun
3553,Jose Urbina de Esparragosa,1.3796594023213791E-5,Noun
3554,Tagalog,1.241693462089241E-5,Noun
3555,Sergio Osmeña,1.186507085996386E-5,Noun
3556,tenants,1.1313207099035307E-5,Noun
3557,maˈnwel ˈlwis ˈkeson i moˈlina,1.1037275218571031E-5,Noun
3558,Manuel L. Quezon III,1.076134333810676E-5,Noun
3559,sergeant,1.3096326730004527E-5,Noun
3560,Emilio Aguinaldo,1.0209479577178205E-5,Noun
3561,Commonwealth of the Philippines,9.381683935785378E-6,Noun
3562,mestizo,9.105752055321101E-6,Noun
3563,Augusto de Viana,8.829820174856826E-6,Noun
3564,María Dolores Molina,8.553888294392549E-6,Noun
3565,Benigno Aquino III,8.002024533464E-6,Noun
3566,Mindanao,7.726092652999722E-6,Noun
3567,Scholars,9.521474278648099E-6,Noun
3568,Maria Zenaida Quezon Avanceña,6.346433250678343E-6,Noun
3569,initials,2.759318804642758E-6,Noun
3570,village school,1.6555912827856546E-6,Noun
3571,language,3.231784685360585E-5,Noun
3572,Joaquin Elizalde,8.277956413928273E-7,Noun
3573,Małgorzata Maria Handzlik,5.177000445214701E-6,Noun
3574,Polish,8.650583649756956E-5,Noun
3575,Bielsko-Biała,4.6593004006932314E-6,Noun
3576,MEP,1.053048273326807E-5,Noun
3577,reelection,4.0380603472674665E-6,Noun
3578,Jerzy Handzlik,3.934520338363173E-6,Noun
3579,Civic Platform,3.830980329458879E-6,Noun
3580,Esperanto,1.159900894566685E-5,Noun
3581,objectives,3.4168202938417024E-6,Noun
3582,citizens,9.23769241859147E-6,Noun
3583,multilingualism,3.10620026712882E-6,Noun
3584,publisher,2.5048683460758506E-5,Noun
3585,singer,2.9050942854122828E-5,Noun
3586,travels,5.401772945166602E-6,Noun
3587,Europeans,4.28368883461576E-6,Noun
3588,Prosecutor's Office,2.0708001780858804E-6,Noun
3589,fraud,1.6929186665372087E-5,Noun
3590,counterfeiting,1.8637201602772922E-6,Noun
3591,Warszawie).,1.7601801513729988E-6,Noun
3592,Warsaw,1.3649531292221239E-5,Noun
3593,Prokuratura Okręgowa,1.55310013356441E-6,Noun
3594,District,1.4495601246601163E-6,Noun
3595,1 January 1965,1.3460201157558225E-6,Noun
3596,2004,2.1695799510476915E-5,Noun
3597,2009,1.9606779257746145E-5,Noun
3598,2014,2.1263477826296235E-6,Noun
3599,26 November 2014,9.318600801386461E-7,Noun
3600,1980,1.4617801496065285E-5,Noun
3601,26,1.0708867236342307E-5,Noun
3602,1965,3.39674768913326E-6,Noun
3603,Leonard James Callaghan,2.7706477883173E-5,Noun
3604,Baron Callaghan of Cardiff,2.6598218767846075E-5,Noun
3605,Arthur Charles Evans,2.6044089210182624E-5,Noun
3606,Margaret Thatcher,2.5489959652519162E-5,Noun
3607,Alec Douglas-Home,2.3827570979528775E-5,Noun
3608,Harold Wilson,2.2165182306538405E-5,Noun
3609,associate,1.828627540289418E-5,Noun
3610,balance,1.6623886729903795E-5,Noun
3611,mortgage scheme,1.551562761457688E-5,Noun
3612,Winter of Discontent,1.4407368499249957E-5,Noun
3613,Commonwealth Immigrants Act 1968,1.1636720710932657E-5,Noun
3614,International Monetary Fund,8.86607292261536E-6,Noun
3615,process,2.78541376325979E-5,Noun
3616,Civil Service,4.987166018971139E-6,Noun
3617,Charlotte Callaghan,2.7706477883173006E-6,Noun
3618,Shadow Cabinet,2.21651823065384E-6,Noun
3619,Audrey Elizabeth Moulton,1.6623886729903797E-6,Noun
3620,partisanship,1.10825911532692E-6,Noun
3621,AOT,5.5412955766346E-7,Noun
3622,Édith Piaf,6.938702825619781E-6,Noun
3623,Paris Olympia,3.9243932747034075E-6,Noun
3624,touchstone,3.840895545454399E-6,Noun
3625,Léontine Louise Descamps,3.6739000869563813E-6,Noun
3626,Edith Cavell,4.5266209335647165E-6,Noun
3627,La Vie en,3.3399091699603466E-6,Noun
3628,Louis Alphonse Gassion,3.256411440711338E-6,Noun
3629,songs,4.363329956107088E-5,Noun
3630,World War I.,6.952990663217273E-6,Noun
3631,cabaret,6.435769735859824E-6,Noun
3632,Atahualpa Yupanqui,2.5049318774702603E-6,Noun
3633,Marcelle ``Cécelle'' Dupont,2.3379364189722425E-6,Noun
3634,chanson genres,2.1709409604742256E-6,Noun
3635,song,3.397746552694411E-5,Noun
3636,Charles Aznavour,1.8369500434781906E-6,Noun
3637,music,8.317002076882547E-5,Noun
3638,performers,5.956631516006193E-6,Noun
3639,Thérèse of Lisieux,1.4194613972331475E-6,Noun
3640,concerts,1.3359636679841384E-6,Noun
3641,brothel,1.001972750988104E-6,Noun
3642,music hall,9.184750217390953E-7,Noun
3643,biographies,1.2395365960177297E-5,Noun
3644,Raymond Asso,4.174886462450433E-7,Noun
3645,Simone ``Mômone'' Berteaut,3.339909169960346E-7,Noun
3646,love,8.565193476097092E-6,Noun
3647,Denise Gassion,1.669954584980173E-7,Noun
3648,fame,1.077778732313594E-5,Noun
3649,Deval Laurdine Patrick,6.143659936465024E-5,Noun
3650,Harvard College,6.247371617739696E-5,Noun
3651,health care reform program,5.652167141547822E-5,Noun
3652,Pat Patrick,5.529293942818521E-5,Noun
3653,governorship,5.4064207440892205E-5,Noun
3654,Ameriquest,5.16067434663062E-5,Noun
3655,ACC Capital Holdings,4.669181551713418E-5,Noun
3656,mission,9.692649309855773E-5,Noun
3657,South Side,4.0548155580669155E-5,Noun
3658,transportation reform bill,3.8090691606083136E-5,Noun
3659,United States Department of Justice,3.3175763656911124E-5,Noun
3660,Massachusetts House of Representatives,3.194703166961812E-5,Noun
3661,Bain Capital,3.071829968232512E-5,Noun
3662,law firm,5.500772866417802E-5,Noun
3663,incubator,2.7032103720446102E-5,Noun
3664,Milton,2.334590775856709E-5,Noun
3665,Mitt Romney,1.2781073226391905E-4,Noun
3666,New Hampshire,4.755271833622119E-5,Noun
3667,La'Shon Anthony,1.7202247822102065E-5,Noun
3668,civil rights lawyer,7.372391923758029E-6,Noun
3669,Michael Dukakis,4.9149279491720195E-6,Noun
3670,board of directors position,3.6861959618790144E-6,Noun
3671,Governor,1.779326383479056E-5,Noun
3672,Joan Saura i Laporta,4.745756565325488E-5,Noun
3673,Escola d'Enginyeria Tècnica,4.6489043905229246E-5,Noun
3674,Catalonia.,4.552052215720364E-5,Noun
3675,Green ICV,4.455200040917804E-5,Noun
3676,neighbourhood,4.253953495657722E-5,Noun
3677,trade union,3.874086992102438E-5,Noun
3678,Iniciativa per Catalunya Verds,3.7772348172998764E-5,Noun
3679,FECSA,3.6803826424973166E-5,Noun
3680,Technical Engineering School,3.4866782928921945E-5,Noun
3681,Industrial Chemistry,3.389826118089633E-5,Noun
3682,town councillor,3.09926959368195E-5,Noun
3683,Unified Socialist Party of Catalonia,3.0024174188793895E-5,Noun
3684,formation,6.070693570219798E-5,Noun
3685,Industry commission,2.8087130692742673E-5,Noun
3686,Workers' Commissions,2.3244521952614623E-5,Noun
3687,Catalan Parliament,1.937043496051219E-5,Noun
3688,Politics,5.1318757485126136E-5,Noun
3689,councillor,1.6464869716435355E-5,Noun
3690,L'Hospitalet de Llobregat,1.549634796840975E-5,Noun
3691,Spanish Congress of Deputies,1.768288131917925E-5,Noun
3692,tax,1.3559304472358531E-5,Noun
3693,Legislatures,8.716695732230486E-6,Noun
3694,Environment,5.811130488153656E-6,Noun
3695,Defense,4.842608740128048E-6,Noun
3696,initiatives,3.874086992102438E-6,Noun
3697,rise,1.5985198239394068E-5,Noun
3698,fight,1.2150119218621714E-5,Noun
3699,Ronald Wilson Reagan,4.736596360902302E-5,Noun
3700,Reaganomics,4.452400579248165E-5,Noun
3701,Pat Brown,4.1682047975940256E-5,Noun
3702,public,4.7515308153237284E-5,Noun
3703,screen test,3.2208855254135654E-5,Noun
3704,Dixon High School,3.1261535981955194E-5,Noun
3705,Michael Sekora,2.8419578165413816E-5,Noun
3706,Screen Actors Guild,2.7472258893233353E-5,Noun
3707,Nancy Davis,2.463030107669197E-5,Noun
3708,release,4.002670638158985E-5,Noun
3709,job,5.414161670699142E-5,Noun
3710,AAF Base Unit,2.0841023987970128E-5,Noun
3711,star,4.8716632679468324E-5,Noun
3712,beliefs,2.2373542019959007E-5,Noun
3713,Walter Mondale,1.705174689924829E-5,Noun
3714,Ford,1.764124032740336E-5,Noun
3715,producers,1.7693463504037545E-5,Noun
3716,General Electric,1.5238704010530467E-5,Noun
3717,"Knute Rockne, All American",1.2315150538345984E-5,Noun
3718,draft deferments,9.473192721804605E-6,Noun
3719,station,1.710247577569626E-5,Noun
3720,Mikhail Gorbachev,6.631234905263223E-6,Noun
3721,Americans,7.833075493232223E-6,Noun
3722,AIDS epidemic,4.736596360902303E-6,Noun
3723,actor,9.175751108545187E-5,Noun
3724,Jack Reagan.,9.473192721804604E-7,Noun
3725,Robert Stephenson Smyth Baden-Powell,5.234359107849928E-6,Noun
3726,Frederick Russell Burnham,5.12967192569293E-6,Noun
3727,Scouting for Boys,4.815610379221934E-6,Noun
3728,Girl Scouts,4.710923197064935E-6,Noun
3729,Chief Scout,4.501548832750938E-6,Noun
3730,Henrietta Grace Smyth,4.39686165059394E-6,Noun
3731,Agnes,4.808773763326274E-6,Noun
3732,pupil,6.521092674312318E-6,Noun
3733,cavalry,3.490785400148838E-5,Noun
3734,Kitchener,3.978112921965945E-6,Noun
3735,monument.,3.768738557651948E-6,Noun
3736,Nyeri,3.6640513754949494E-6,Noun
3737,widow,7.830153217137763E-6,Noun
3738,demonstration camp,3.454677011180952E-6,Noun
3739,British Army,9.08993662037062E-6,Noun
3740,1st Baron Baden-Powell,3.2453026468669557E-6,Noun
3741,Royalist American,3.1406154647099566E-6,Noun
3742,ancestor,3.0359282825529583E-6,Noun
3743,Thomas Warington,2.9312411003959595E-6,Noun
3744,South Africa,2.6651357496739314E-5,Noun
3745,Mount Kenya,2.303118007453968E-6,Noun
3746,Olave St Clair Soames,2.093743643139971E-6,Noun
3747,William Henry Smyth,1.9890564609829726E-6,Noun
3748,scout,7.70526059487608E-6,Noun
3749,Scouting,1.7796820966689753E-6,Noun
3750,Reconnaissance,1.5703077323549783E-6,Noun
3751,founder,7.897993675903188E-5,Noun
3752,Frank,1.6019990214805243E-5,Noun
3753,Henry Augustus Smyth.,1.0468718215699855E-6,Noun
3754,Scout Movement,9.42184639412987E-7,Noun
3755,Girl Scout Movement,8.374974572559884E-7,Noun
3756,Arthur Pearson,7.328102750989899E-7,Noun
3757,Girl Guide,4.187487286279942E-7,Noun
3758,Girls,3.140615464709957E-7,Noun
3759,Tim Jeal,1.0468718215699855E-7,Noun
3760,Cher Bono,4.758119845165705E-6,Noun
3761,I'd Rather Believe in You,4.662957448262391E-6,Noun
3762,Georgia Holt,4.567795051359076E-6,Noun
3763,Sonny & Cher,4.472632654455762E-6,Noun
3764,Cher in Concert,4.377470257552448E-6,Noun
3765,Recording Industry Association of America,4.2823078606491345E-6,Noun
3766,Byrds,4.1871454637458205E-6,Noun
3767,Warner UK,4.091983066842506E-6,Noun
3768,Good Times,3.901658273035878E-6,Noun
3769,"Gypsys, Tramps & Thieves",3.7113334792292494E-6,Noun
3770,Mermaids,3.6161710823259363E-6,Noun
3771,girls,2.6117651621079012E-5,Noun
3772,chart,9.627850659796422E-6,Noun
3773,crown,8.048537102013482E-6,Noun
3774,Pink,2.759709510196109E-6,Noun
3775,albums,2.4650556950892265E-5,Noun
3776,actresses,1.0512096771424326E-5,Noun
3777,Moonstruck,2.188735128776224E-6,Noun
3778,Billboard,6.148039304547911E-6,Noun
3779,Cintra Wilson,1.9032479380662817E-6,Noun
3780,Closer to the Truth,1.8080855411629681E-6,Noun
3781,viewers,1.7129231442596538E-6,Noun
3782,ratings success,1.6177607473563396E-6,Noun
3783,John Southall,1.5225983504530254E-6,Noun
3784,artist,8.949340913315957E-5,Noun
3785,The New York Times,1.6552890434216774E-4,Noun
3786,All I Really Want to Do,1.141948762839769E-6,Noun
3787,The Sonny Comedy Revue,1.0467863659364551E-6,Noun
3788,Ringo Starr.,9.516239690331408E-7,Noun
3789,album,3.035931502961297E-5,Noun
3790,Diane Negra,6.661367783231987E-7,Noun
3791,lovers,1.0101980878928218E-5,Noun
3792,I Got You Babe,3.8064958761325635E-7,Noun
3793,Connie Berman,2.854871907099423E-7,Noun
3794,London Hilton,1.9032479380662817E-7,Noun
3795,Bertalan Farkas,3.3701875039635182E-6,Noun
3796,Hungarian,5.7609732993005394E-5,Noun
3797,Krasnodar Military Aviation Institute,3.2353800038049773E-6,Noun
3798,space explorer,3.167976253725707E-6,Noun
3799,fighter pilot,3.845122566579229E-6,Noun
3800,space,5.619967273622199E-5,Noun
3801,person,1.0863239040124653E-4,Noun
3802,nation,6.667811560030979E-6,Noun
3803,Esperantist,2.830957503329355E-6,Noun
3804,Valery Kubasov,2.6961500031708145E-6,Noun
3805,Hero of the Soviet Union,8.691819769022267E-6,Noun
3806,astronaut,2.203550518157368E-5,Noun
3807,Hungarian Democratic Forum,2.4939387529330037E-6,Noun
3808,backup cosmonaut,2.426535002853733E-6,Noun
3809,space tourist,2.2917275026951926E-6,Noun
3810,citation,1.1073391598197901E-4,Noun
3811,Airlines Service,2.089516252457381E-6,Noun
3812,cosmonaut,1.0282079886827172E-5,Noun
3813,Bessenyei György Gimnázium,1.8873050022195698E-6,Noun
3814,Brigadier General,1.6176900019024886E-6,Noun
3815,qualifications,1.5502862518232182E-6,Noun
3816,Charles Simonyi,1.4154787516646775E-6,Noun
3817,Károly Simonyi,1.3480750015854072E-6,Noun
3818,spaceflights.,1.2806712515061368E-6,Noun
3819,programme,7.410267965968123E-6,Noun
3820,tennis,4.462983081290062E-6,Noun
3821,Trade.,1.0784600012683258E-6,Noun
3822,Baikonur Cosmodrome,9.436525011097849E-7,Noun
3823,Anikó Farkas,6.740375007927036E-7,Noun
3824,Interkosmos,6.066337507134333E-7,Noun
3825,Kisvárda,5.392300006341629E-7,Noun
3826,Szolnok,4.7182625055489246E-7,Noun
3827,György Kilián Aeronautical College,4.0442250047562216E-7,Noun
3828,Gyulaháza,3.370187503963518E-7,Noun
3829,International Space Station,1.0270260653603671E-5,Noun
3830,Béla Magyari,2.0221125023781108E-7,Noun
3831,Soyuz 36,6.740375007927036E-8,Noun
3832,Katarina Ivanovska,3.2780278983679007E-6,Noun
3833,Macedonian,3.146906782433185E-6,Noun
3834,actress,6.342787832946743E-5,Noun
3835,modeling career,4.516463954480633E-6,Noun
3836,model search,2.8191039925963945E-6,Noun
3837,magazine,3.710750585745315E-5,Noun
3838,magazines,1.3311034184197867E-5,Noun
3839,The Third Half,2.6224223186943205E-6,Noun
3840,pictorial,2.491301202759605E-6,Noun
3841,North Macedonia.,2.4257406447922464E-6,Noun
3842,covers,6.787666010375525E-6,Noun
3843,advertisements,2.2946195288575304E-6,Noun
3844,Look Models International,2.2290589708901728E-6,Noun
3845,Milan Fashion Week,2.1634984129228143E-6,Noun
3846,Elle,2.0979378549554563E-6,Noun
3847,contract,1.2077183407958337E-5,Noun
3848,Citizen K,1.9668167390207402E-6,Noun
3849,Stiletto,1.9012561810533824E-6,Noun
3850,Vogue.,1.7045745071513084E-6,Noun
3851,Diva,1.6390139491839503E-6,Noun
3852,Máxima,1.5734533912165925E-6,Noun
3853,D&G,1.507892833249234E-6,Noun
3854,Victoria's Secret,5.475885405705474E-6,Noun
3855,lead,6.00939842118866E-6,Noun
3856,Serbian,9.780534948303497E-6,Noun
3857,2011,1.2286774121861984E-5,Noun
3858,"December, 2004",1.0489689274777281E-6,Noun
3859,2006,1.6044690935390584E-5,Noun
3860,2010,1.1618361876015759E-5,Noun
3861,18 August 1988,5.900450217062221E-7,Noun
3862,3,4.34537888196247E-5,Noun
3863,Trevor Sargent,1.0397951221158138E-5,Noun
3864,Green Party,1.3120060558267346E-5,Noun
3865,Minister of State,1.702081663606058E-5,Noun
3866,cheque,9.358156099042323E-6,Noun
3867,Irish Green Party,9.150197074619157E-6,Noun
3868,Dáil Éireann,8.942238050195997E-6,Noun
3869,Church of Ireland,8.734279025772834E-6,Noun
3870,incidents,1.8803392063534134E-5,Noun
3871,speaker.,7.902442928080184E-6,Noun
3872,primary school teacher,1.353750101120495E-5,Noun
3873,TD,7.278565854810695E-6,Noun
3874,Principal,7.070606830387534E-6,Noun
3875,environmentalist,1.4260324880967805E-5,Noun
3876,builder,8.494030753939922E-6,Noun
3877,County Dublin,6.446729757118046E-6,Noun
3878,Dublin North,6.238770732694881E-6,Noun
3879,Balbriggan,6.030811708271719E-6,Noun
3880,Trinity College Dublin,5.822852683848556E-6,Noun
3881,Church of Ireland College of Education,5.614893659425394E-6,Noun
3882,Model School,5.198975610579069E-6,Noun
3883,National School,8.108902003137554E-6,Noun
3884,council,4.4811214750986865E-5,Noun
3885,Council.,4.575098537309578E-6,Noun
3886,Don Lydon,4.367139512886417E-6,Noun
3887,Irish,2.8860402838754035E-5,Noun
3888,Teachta Dála,3.7432624396169284E-6,Noun
3889,County Cork,3.535303415193767E-6,Noun
3890,Dunmanway,3.327344390770604E-6,Noun
3891,St George,3.1193853663474404E-6,Noun
3892,cheques,2.495508293077953E-6,Noun
3893,councillors,2.287549268654789E-6,Noun
3894,TG4,2.0795902442316272E-6,Noun
3895,county council seat,1.2477541465389764E-6,Noun
3896,Christchurch Cathedral,4.159180488463255E-7,Noun
3897,Jang Keun-suk,6.572257255165695E-6,Noun
3898,agent,2.2918514715140277E-5,Noun
3899,One Missed Call: Final,6.177921819855753E-6,Noun
3900,Beethoven Virus,6.046476674752439E-6,Noun
3901,New Zealand,2.3544068249997898E-5,Noun
3902,Korean,8.634719496854156E-6,Noun
3903,The Happy Life,5.652141239442499E-6,Noun
3904,band member,5.520696094339184E-6,Noun
3905,Selling Happiness,5.257805804132557E-6,Noun
3906,Hwang Jini,5.126360659029243E-6,Noun
3907,Nonstop 4,4.994915513925929E-6,Noun
3908,Camp,7.324637921117632E-6,Noun
3909,Japan.,4.600580078615987E-6,Noun
3910,South Korean,2.0634479797126298E-5,Noun
3911,tour,1.6000374352477707E-5,Noun
3912,television dramas,6.894238786864831E-6,Noun
3913,period drama,4.0747994982027314E-6,Noun
3914,drama,5.312970615174925E-6,Noun
3915,Do Re Mi Fa So La Ti Do,3.8119092079961035E-6,Noun
3916,Budapest Diary,3.6804640628927897E-6,Noun
3917,Oricon,3.549018917789476E-6,Noun
3918,talent agent,3.4175737726861617E-6,Noun
3919,acting debut,9.664563484289862E-6,Noun
3920,rock music,3.0232383373762196E-6,Noun
3921,Nelson College,2.760348047169592E-6,Noun
3922,The Great Legacy,2.6289029020662783E-6,Noun
3923,junior high school,2.2345674667563366E-6,Noun
3924,Hanja,2.1031223216530224E-6,Noun
3925,child actor,4.692403010466601E-6,Noun
3926,screen,1.0237552283021287E-5,Noun
3927,Japanese.,1.7087868863430809E-6,Noun
3928,comeback concert,1.445896596136453E-6,Noun
3929,child model,1.3144514510331391E-6,Noun
3930,modeling,2.3605876668670562E-6,Noun
3931,television,3.4935172019128376E-5,Noun
3932,murder case,7.886708706198834E-7,Noun
3933,melodrama series,3.943354353099417E-7,Noun
3934,potential,1.6429471225477517E-6,Noun
3935,Joan Herrera i Torres,3.943818873493885E-5,Noun
3936,Iniciativa per Catalunya,3.78606611855413E-5,Noun
3937,Catalonia,3.628313363614374E-5,Noun
3938,National Coordinator of JIC,3.3916842312047414E-5,Noun
3939,environment law,3.2339314762649854E-5,Noun
3940,activism,3.3060402271044876E-5,Noun
3941,grouping,2.8395495889155966E-5,Noun
3942,Benedict XVI,3.5203145980845964E-5,Noun
3943,youth organization,2.4598839202717314E-5,Noun
3944,eco-socialist,2.2085385691565755E-5,Noun
3945,definition,2.461417905824025E-5,Noun
3946,University of Barcelona,2.0507858142168198E-5,Noun
3947,district,1.6875777927964064E-4,Noun
3948,movements,4.217550599868067E-5,Noun
3949,secretary general,2.4603491916781223E-5,Noun
3950,Universitat Pompeu Fabra,1.4197747944577983E-5,Noun
3951,meeting,2.876803611487517E-5,Noun
3952,JIC,1.1831456620481654E-5,Noun
3953,Youth with Initiative,1.1042692845782877E-5,Noun
3954,harm,1.0253929071084099E-5,Noun
3955,Sant Martí,8.676401521686545E-6,Noun
3956,Iraq,0.003883006180039866,Noun
3957,No to War,7.0988739722889915E-6,Noun
3958,condoms,6.3101101975902155E-6,Noun
3959,Sabadell,3.943818873493885E-6,Noun
3960,list,8.069438791565095E-6,Noun
3961,Ran Masaki,2.8490626511969298E-6,Noun
3962,Hepburn,2.7351001451490527E-6,Noun
3963,AV idol,2.678118892125114E-6,Noun
3964,film actress,2.621137639101176E-6,Noun
3965,Oniroku Dan,2.507175133053299E-6,Noun
3966,gravure,2.3932126270054214E-6,Noun
3967,joō,2.3362313739814824E-6,Noun
3968,prominence,1.4102197452332328E-5,Noun
3969,SM,2.165287614909667E-6,Noun
3970,SM Queen,2.1083063618857283E-6,Noun
3971,Nikkatsu,2.0513251088617897E-6,Noun
3972,SMの女王,1.9943438558378508E-6,Noun
3973,adult videos,1.8803813497899739E-6,Noun
3974,Roman Porno,1.766418843742097E-6,Noun
3975,pink film actress,1.709437590718158E-6,Noun
3976,fetish model,1.6524563376942193E-6,Noun
3977,Mizukami Ran,1.595475084670281E-6,Noun
3978,Ran Mizukami,1.5384938316463422E-6,Noun
3979,水上 乱,1.4815125786224036E-6,Noun
3980,body,5.545269442721647E-5,Noun
3981,Sawako,1.310568819550588E-6,Noun
3982,JMDB,1.2535875665266495E-6,Noun
3983,1986,2.271509435943889E-6,Noun
3984,1985,3.6074476446944946E-6,Noun
3985,"July 26, 1965",1.0826438074548334E-6,Noun
3986,1987,5.026103044334003E-6,Noun
3987,three,6.244781952289108E-6,Noun
3988,Gerald Rudolph Ford Jr.,5.201584601620449E-5,Noun
3989,Willis Ward,5.09755290958804E-5,Noun
3990,Bennie Oosterbaan,4.785457833490813E-5,Noun
3991,Congress of the United States of America,4.577394449425995E-5,Noun
3992,University of Michigan,4.785540909536968E-5,Noun
3993,Charles Henry King,4.05723598926395E-5,Noun
3994,Dorothy Ayer Gardner,3.745140913166723E-5,Noun
3995,star athlete,3.6411092211343136E-5,Noun
3996,Gerald Rudolff Ford Jr.,3.5370775291019055E-5,Noun
3997,James M. Cannon,3.1209507609722693E-5,Noun
3998,isolationist,2.808855684875042E-5,Noun
3999,presidents,2.8932013004054526E-5,Noun
4000,Donald H. Rumsfeld,2.6007923008102245E-5,Noun
4001,football team,2.9968287862156433E-5,Noun
4002,minority leader,1.9766021486157705E-5,Noun
4003,scandal,6.877693944591687E-5,Noun
4004,Monterey,1.7685387645509528E-5,Noun
4005,Fred Barnes,1.6645070725185437E-5,Noun
4006,Betty Ford,1.4564436884537256E-5,Noun
4007,Georgia Tech,1.3524119964213168E-5,Noun
4008,Philip W. Buchen.,1.2483803043889077E-5,Noun
4009,Kissinger,1.1443486123564988E-5,Noun
4010,Stuart H. Ingersoll,1.0403169203240898E-5,Noun
